class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
O,127.0816605091095,364.0158326625824,3.801137324899173e-07,200.38961946964264,310.13821268081665,0.06579382717609406,235.59954690933228,256.41579008102417,0.09156399220228195,264.93729424476624,215.89838910102844,0.07962525635957718,264.48841381073,182.5910563468933,0.06694731116294861,138.58529019355774,193.9903461933136,0.20434477925300598,173.53371787071228,137.996852517128,0.18617136776447296,217.37292075157166,144.1650996208191,0.13811253011226654,245.19336986541748,169.33479189872742,0.10998526215553284,114.10423362255096,188.99265336990356,0.13840995728969574,160.7452850341797,124.3799979686737,0.10352934896945953,215.10532927513123,133.63992381095886,0.03977708891034126,250.31218647956848,168.12820148468018,0.008617491461336613,95.55924814939499,189.56412649154663,0.06257100403308868,142.10115504264832,121.54795277118683,0.031125271692872047,201.25519704818726,130.35339951515198,-0.006362373009324074,238.13507962226868,161.69578170776367,-0.018181372433900833,87.67116963863373,198.2863517999649,-0.012423534877598286,129.1682766675949,131.46336781978607,-0.03256334736943245,177.11508107185364,128.72311663627625,-0.039241015911102295,215.22496008872986,148.519704580307,-0.03569067269563675
O,131.56599766016006,326.5836880207062,9.140854899669648e-07,194.88735938072205,293.9007844924927,-0.02728388085961342,246.20702457427979,241.18812823295593,-0.03140036761760712,285.4086617231369,195.16503024101257,-0.0516834519803524,269.1276662349701,157.45715576410294,-0.07036536186933517,164.28212761878967,173.99749797582626,0.11499954015016556,195.46686577796936,123.31760597229004,0.07179287075996399,229.9885139465332,129.70974254608154,0.00867546908557415,253.1041226387024,151.49753123521805,-0.029999174177646637,141.71805983781815,168.23731005191803,0.09295308589935303,176.24187034368515,111.27434575557709,0.02483016438782215,217.46002078056335,117.77957034111023,-0.06450816243886948,245.20463633537292,150.24813497066498,-0.11314993351697922,116.84082615375519,165.40102571249008,0.055205777287483215,152.6475380063057,107.95453381538391,-0.00408513005822897,199.74033534526825,113.20565849542618,-0.07233713567256927,231.36262357234955,143.15479922294617,-0.10419388115406036,90.17133250832558,169.1929293870926,0.011443045921623707,118.11564660072327,115.04616421461105,-0.032336559146642685,160.51659554243088,103.10175848007202,-0.07323136180639267,199.730370759964,115.75349372625351,-0.09638446569442749
O,148.35566127300262,345.9500093460083,5.662473085976671e-07,209.80078840255737,301.8005394935608,-0.028213821351528168,256.8810694217682,244.62505722045898,-0.042538467794656754,290.51175117492676,193.8866102695465,-0.0732150450348854,268.5264468193054,155.18666982650757,-0.10228006541728973,170.79435110092163,182.57654547691345,0.08535845577716827,198.09234476089478,125.43101215362549,0.02818496897816658,234.60282039642334,134.66440057754517,-0.0426926352083683,257.7353892326355,159.62348532676697,-0.08489925414323807,145.78577542304993,179.4972962141037,0.06055806577205658,175.1641572713852,116.81406331062317,-0.014863528311252594,217.84079790115356,124.15507125854492,-0.10367760807275772,246.68186783790588,156.2013726234436,-0.1527853161096573,119.78878033161163,180.64080262184143,0.02160409651696682,149.75794279575348,116.95140063762665,-0.03775349259376526,196.88897514343262,121.0525450706482,-0.09699156135320663,229.35416865348816,150.0175620317459,-0.1244591474533081,93.61872887611389,189.80910122394562,-0.024073997512459755,114.98221671581268,132.63656759262085,-0.06479143351316452,155.53647124767303,116.16041302680969,-0.09882151335477829,194.41276359558105,124.68349099159241,-0.11814620345830917
O,242.36586833000183,304.17371678352356,-6.659661266894545e-07,269.0871512889862,266.9918646812439,-0.07690928131341934,276.2765655517578,223.2823143005371,-0.11505050212144852,238.82674622535706,203.45361149311066,-0.15026572346687317,194.63381361961365,202.1032772064209,-0.1809605062007904,209.99971532821655,176.26026713848114,-0.05251599848270416,191.0590100288391,139.67952406406403,-0.12095996737480164,185.3949363231659,158.94040501117706,-0.1734691560268402,187.68278753757477,184.79498147964478,-0.20174236595630646,171.6596883535385,186.77335166931152,-0.045701656490564346,138.77881824970245,140.81292080879211,-0.11115144938230515,141.81389331817627,166.31857752799988,-0.15629789233207703,155.52988851070404,192.6974606513977,-0.17675188183784485,141.75394940376282,203.86790227890015,-0.04995807632803917,106.47862565517426,164.00332057476044,-0.10158856213092804,111.6909589767456,179.79297983646393,-0.13113056123256683,128.85609900951385,203.77099990844727,-0.1407783031463623,119.91987586021423,229.317617893219,-0.061382438987493515,88.50080478191376,198.0472401380539,-0.09189794957637787,91.22514027357101,197.1626683473587,-0.10507672280073166,106.1708881855011,207.6276454925537,-0.10935196280479431
O,172.11254024505615,302.54017293453217,-3.574251365989767e-07,139.7103147506714,261.77361619472504,-0.07868936657905579,138.90080159902573,217.30563950538635,-0.12486498802900314,176.49522596597672,201.9105759859085,-0.1685277670621872,216.91070520877838,201.42074191570282,-0.20682702958583832,204.65266513824463,177.47860461473465,-0.057642821222543716,227.17667198181152,145.58120787143707,-0.12751342356204987,234.27884328365326,159.47687375545502,-0.1861952692270279,234.2993450164795,186.29693299531937,-0.22156073153018951,242.77705812454224,191.50699162483215,-0.05404306948184967,278.61735141277313,152.89978635311127,-0.12143582105636597,276.15214133262634,168.7040038704872,-0.18089503049850464,263.98669958114624,195.54194635152817,-0.21651577949523926,269.8138415813446,212.14979422092438,-0.06149318069219589,308.850244641304,177.1881399154663,-0.11978024989366531,305.1037349700928,181.61869823932648,-0.16531632840633392,287.67989230155945,205.3147325515747,-0.18884801864624023,290.93224680423737,241.0838451385498,-0.07673823833465576,328.216961145401,212.75967967510223,-0.12193562090396881,330.277162194252,206.49514389038086,-0.1519300639629364,314.8413300514221,217.17567777633667,-0.1688574105501175
O,95.70701536536217,336.4223144054413,1.3047188076598104e-06,100.59525096416473,305.72283482551575,-0.14236152172088623,124.17568230628967,262.5078077316284,-0.17325067520141602,160.81128025054932,229.65485727787018,-0.17805315554141998,191.19657707214355,202.46542823314667,-0.17215454578399658,59.95587486028671,211.33720064163208,-0.050446782261133194,91.81444305181503,171.78776162862778,-0.10861948132514954,131.4387981891632,168.01928842067719,-0.17353785037994385,165.73166596889496,181.08444225788116,-0.21661780774593353,90.52594146132469,211.28539037704468,0.009488426148891449,123.03392308950424,166.09350752830505,-0.06769908219575882,159.4717453122139,171.21557134389877,-0.16136077046394348,186.98749125003815,189.19921308755875,-0.21862322092056274,120.82522588968277,217.04484617710114,0.05360836535692215,150.0884770154953,175.45693182945251,-0.025133615359663963,179.1828110218048,174.81279075145721,-0.11086247861385345,198.60618031024933,192.51511746644974,-0.15710331499576569,146.5511810183525,227.50603604316711,0.08844347298145294,174.95963394641876,196.95343524217606,0.018361469730734825,197.08871364593506,192.7125136256218,-0.04550350457429886,214.52917790412903,198.96491420269012,-0.08356815576553345
O,202.25049352645874,418.4893913269043,-3.242446311446656e-08,240.03740978240967,385.1586751937866,-0.061256907880306244,264.41079473495483,334.7051839828491,-0.08990418165922165,236.46050548553467,299.32418727874756,-0.11665339022874832,196.23505210876465,285.6108593940735,-0.13913284242153168,215.07760953903198,281.46053075790405,-0.02657194994390011,210.51598644256592,234.53644275665283,-0.0885174348950386,225.02374839782715,242.59335613250732,-0.13857322931289673,235.55950355529785,268.1457633972168,-0.1603127419948578,181.4023995399475,283.03594064712524,-0.02148083783686161,165.57042503356934,226.87166452407837,-0.07477650791406631,183.03380370140076,234.73086309432983,-0.12009508162736893,197.92118883132935,262.5149335861206,-0.14052027463912964,153.04540705680847,294.104651927948,-0.026704730466008186,135.1016902923584,244.16262102127075,-0.07338325679302216,153.2558090686798,246.58844757080078,-0.10917534679174423,170.78092980384827,271.4717507362366,-0.1217557042837143,125.91396832466125,314.4872679710388,-0.03728048503398895,105.89209651947021,272.0384225845337,-0.07093155384063721,120.50519967079163,259.2703266143799,-0.09234839677810669,141.9525363445282,267.346492767334,-0.10021591931581497
O,123.14715737104416,188.50349950790405,1.7808299901389546e-07,148.8062971830368,197.96261858940125,-0.008032981306314468,174.48930871486664,200.8047740459442,-0.02024274505674839,193.20548856258392,202.4160270690918,-0.03402671590447426,208.47805833816528,203.60362458229065,-0.05081750079989433,175.36908668279648,174.7184560894966,-0.03520242124795914,186.4734287261963,182.53437185287476,-0.0607144869863987,193.60779690742493,190.8836379647255,-0.07963039726018906,199.78306913375854,199.61395919322968,-0.09353312104940414,163.00168055295944,167.38683211803436,-0.046374186873435974,172.79220908880234,179.07737576961517,-0.07073893398046494,174.24866580963135,188.96800583600998,-0.08439747989177704,173.50630581378937,196.15568321943283,-0.09601502120494843,148.1388988494873,165.658568918705,-0.05813303217291832,157.5591397881508,176.8471136689186,-0.08433379977941513,160.57708644866943,186.19693714380264,-0.09266918152570724,161.65063279867172,193.1686418056488,-0.09903202950954437,131.9507846236229,168.1939616203308,-0.0698690339922905,138.42425960302353,180.04579496383667,-0.0915389135479927,141.68991792201996,189.1183518767357,-0.0970730185508728,144.0746358036995,195.71628153324127,-0.10131964087486267
O,202.57001852989197,405.32514810562134,-6.715247877764341e-07,158.88948941230774,378.84029960632324,-0.048840008676052094,137.18441945314407,330.9395045042038,-0.08058957010507584,156.00413632392883,294.7288910150528,-0.11646121740341187,193.32602441310883,274.7980009317398,-0.14558185636997223,176.27607142925262,269.16074323654175,-0.00765274791046977,177.4685686826706,220.03171741962433,-0.07496926188468933,163.5829308629036,228.45713138580322,-0.1338302493095398,158.32307124137878,255.36762714385986,-0.16572807729244232,210.0148125886917,269.60141837596893,-0.017069794237613678,221.4365200996399,209.44346022605896,-0.08513334393501282,203.56915855407715,218.61488342285156,-0.14009544253349304,193.1229339838028,247.86819648742676,-0.1647033542394638,239.0331770181656,279.150386095047,-0.03775293380022049,254.11344122886658,226.39723026752472,-0.08857393264770508,236.79848384857178,226.44078183174133,-0.12745605409145355,226.38677608966827,250.70028734207153,-0.14213936030864716,269.71033108234406,296.267480134964,-0.06467291712760925,284.3014569282532,251.81151688098907,-0.09379631280899048,269.3509912490845,237.85280120372772,-0.11350037157535553,252.70356917381287,246.23380744457245,-0.12206778675317764
O,215.4664134979248,426.3695299625397,-4.348947584276175e-07,171.11170840263367,402.85629320144653,-0.054525308310985565,150.29276978969574,359.1220145225525,-0.08590372651815414,170.43584096431732,324.35364532470703,-0.11907363682985306,208.2751007080078,305.9869132041931,-0.14482927322387695,191.47342193126678,301.9131475687027,-0.014042162336409092,192.2957204580307,255.13070166110992,-0.07804499566555023,178.76622354984283,261.8765745162964,-0.12962301075458527,172.80763256549835,287.44219386577606,-0.15538224577903748,224.33414566516876,301.1046669483185,-0.016802605241537094,236.83555161952972,245.53417778015137,-0.07931312918663025,220.2042614221573,249.22222781181335,-0.12697039544582367,209.91156673431396,276.2520854473114,-0.14655369520187378,252.93713927268982,309.8992440700531,-0.0312354639172554,267.50813364982605,261.02780175209045,-0.08109032362699509,250.9034628868103,258.11193311214447,-0.11444529891014099,240.74940705299377,281.54088306427,-0.12408570200204849,283.59873473644257,325.5651683807373,-0.052165739238262177,299.1223176717758,283.05427050590515,-0.08518096804618835,285.59749126434326,269.40948724746704,-0.10509151220321655,269.8130136728287,278.8608626127243,-0.11134640127420425
O,145.29481601715088,100.7868983745575,2.966179977192951e-07,162.5942358970642,94.96115434169769,-0.030628567561507225,173.38636207580566,81.34833920001984,-0.05109907314181328,177.25617170333862,64.67505884170532,-0.06408048421144485,177.10579705238342,50.87129634618759,-0.07402606308460236,148.94500350952148,81.09796607494354,-0.06646156311035156,155.05733728408813,55.68523371219635,-0.09105212241411209,165.27413177490234,48.79765033721924,-0.09817472845315933,173.1821093559265,47.93629431724548,-0.09831004589796066,135.47630095481873,77.36022520065308,-0.056459665298461914,141.80477929115295,50.71317011117935,-0.07989803701639175,154.18068480491638,43.414512634277344,-0.08324328809976578,163.62222361564636,42.703433990478516,-0.08206615597009659,127.52188682556152,73.42845153808594,-0.046541303396224976,133.56158065795898,50.30813008546829,-0.06445445865392685,144.71710109710693,42.16649544239044,-0.06797299534082413,152.71688175201416,39.40956401824951,-0.06766179203987122,123.68470072746277,69.50089108943939,-0.03806447610259056,123.82004642486572,52.98914158344269,-0.052363328635692596,128.60404443740845,44.0467591881752,-0.05817689746618271,133.25307369232178,38.68695831298828,-0.059817198663949966
O,141.6550065279007,89.81974649429321,2.986897129630961e-07,157.35307377576828,81.08078289031982,-0.03432619199156761,166.88417732715607,64.7693697810173,-0.05380725488066673,168.7990050315857,46.68813653290272,-0.06370829045772552,164.22954046726227,33.541978403925896,-0.06960860639810562,139.26647090911865,66.52915567159653,-0.07448290288448334,141.61650800704956,42.82968804240227,-0.09655168652534485,151.56589007377625,35.03127986192703,-0.10027815401554108,159.3875656723976,33.8553863465786,-0.09868334233760834,126.32261949777603,63.33251893520355,-0.06219237670302391,126.7204784154892,37.29344692826271,-0.08669596165418625,139.09045219421387,29.452666968107224,-0.090249203145504,148.9309260249138,29.411487817764282,-0.08873385190963745,119.3790088891983,59.267135322093964,-0.04929259419441223,117.94751930236816,36.78503015637398,-0.06728322803974152,128.48619401454926,28.238698482513428,-0.07108909636735916,136.1980362534523,25.646607786417007,-0.0711759701371193,116.5600455403328,55.41810804605484,-0.03800555318593979,110.87305384874344,40.205463230609894,-0.053854938596487045,113.08268392086029,31.833720788359642,-0.060939982533454895,115.51567006111145,26.784852668642998,-0.06324373185634613
P,131.40110969543457,276.56614780426025,1.826629159040749e-06,132.5486660003662,279.8340320587158,-0.2423732727766037,170.0728416442871,262.8384828567505,-0.35789111256599426,212.8765344619751,244.40038204193115,-0.40541011095046997,252.5179147720337,215.0498628616333,-0.4406459331512451,176.8321990966797,198.3019471168518,-0.4428999125957489,230.52217960357666,156.1466097831726,-0.6010656356811523,269.07451152801514,114.7476077079773,-0.7079766988754272,301.16729736328125,81.35303258895874,-0.7793484330177307,204.4577121734619,199.98533725738525,-0.3339679539203644,255.54027557373047,191.4803147315979,-0.46780601143836975,287.50832080841064,190.17410278320312,-0.5133941173553467,312.7612590789795,186.46775484085083,-0.5465950965881348,226.57172679901123,206.26602172851562,-0.23099032044410706,269.14217472076416,220.07813453674316,-0.34260743856430054,261.5607023239136,242.39511489868164,-0.3392249345779419,254.1412353515625,251.50256156921387,-0.32792115211486816,244.6969509124756,212.73036003112793,-0.1439410299062729,275.04801750183105,223.95453453063965,-0.2439972460269928,283.9894771575928,234.32669639587402,-0.268115758895874,292.32327938079834,232.50842094421387,-0.27498912811279297
P,94.73615777492523,336.94572591781616,1.4567774542229017e-06,102.67101812362671,311.22298765182495,-0.195643350481987,139.42324948310852,257.2427568435669,-0.237603560090065,188.5399227142334,210.071280002594,-0.23926040530204773,224.68402099609375,174.45421481132507,-0.22185702621936798,80.70356440544128,174.31271624565125,-0.12509071826934814,142.57030749320984,109.03721523284912,-0.1842297911643982,179.17767572402954,65.24289512634277,-0.21602298319339752,208.14995098114014,26.954612255096436,-0.2317739725112915,113.46710634231567,183.65495109558105,-0.04001361504197121,184.51189827919006,159.24427556991577,-0.15212735533714294,208.17212438583374,190.97746682167053,-0.19786931574344635,216.5642557144165,215.28698348999023,-0.19364339113235474,143.6051676273346,195.80744886398315,0.026628974825143814,198.40991497039795,190.00850772857666,-0.10749462246894836,188.84581756591797,239.50326204299927,-0.14130106568336487,170.55890369415283,262.48904514312744,-0.11506889760494232,165.9234004020691,206.05216932296753,0.08202458918094635,212.14952850341797,197.03521060943604,-0.016228152438998222,221.30279874801636,222.77991199493408,-0.04278266057372093,216.50177764892578,236.68887519836426,-0.028902728110551834
P,102.62857675552368,243.79047393798828,5.828712801303482e-07,133.606116771698,259.10101294517517,-0.09774235635995865,176.00427985191345,268.1455397605896,-0.11615665256977081,215.96834063529968,279.1888630390167,-0.11651717871427536,246.63548827171326,288.6780047416687,-0.10931523889303207,204.45729970932007,223.33526730537415,-0.03920312225818634,253.7064504623413,223.2696509361267,-0.05421394109725952,285.468487739563,224.14144039154053,-0.062317993491888046,309.13445711135864,225.309556722641,-0.06508274376392365,198.3811604976654,235.17685890197754,0.010464253835380077,226.17493629455566,266.69002056121826,-0.030399130657315254,212.7911901473999,281.7476296424866,-0.050066668540239334,199.2314100265503,286.48645877838135,-0.047038715332746506,190.08831143379211,247.83814549446106,0.05102693289518356,207.6479721069336,274.7415816783905,0.003705567680299282,189.8701149225235,281.51965975761414,-0.014966174028813839,176.0989785194397,279.9920463562012,-0.00793765764683485,182.08954691886902,255.290846824646,0.08567630499601364,194.1721546649933,274.7821247577667,0.054186657071113586,181.90641224384308,280.3803539276123,0.04293457791209221,170.90762972831726,280.9929168224335,0.04879659414291382
P,132.25871223211288,361.3228874206543,1.372720589642995e-06,172.41572386026382,291.25619435310364,-0.05818265676498413,213.42612218856812,255.83073616027832,0.00948586780577898,248.47476983070374,238.83141827583313,0.08376690000295639,279.826740860939,213.13105988502502,0.1687539964914322,205.33852565288544,211.2838009595871,0.22836223244667053,243.80691170692444,168.01624006032944,0.3207443654537201,269.7497630119324,139.30603504180908,0.3569226861000061,293.53885877132416,120.05006462335587,0.376831591129303,215.6282719373703,253.39098036289215,0.27883201837539673,266.9718645811081,234.58613169193268,0.328999787569046,302.71651101112366,241.28853905200958,0.27503159642219543,318.087411403656,258.37684059143066,0.2503850758075714,222.2736737728119,291.38365614414215,0.3098528981208801,267.12940669059753,294.56301295757294,0.2857760488986969,257.6370497941971,337.63686656951904,0.15414758026599884,238.98421585559845,369.0224288702011,0.09439844638109207,227.02717065811157,321.97716665267944,0.3428722620010376,257.64252972602844,333.3840124607086,0.3021833896636963,249.06992363929749,361.8736798763275,0.21461233496665955,228.05637776851654,381.62724471092224,0.16830481588840485
P,119.8775463104248,354.1694393157959,1.6840531316120178e-06,126.19805145263672,331.2285385131836,-0.18516790866851807,159.28158950805664,276.2940368652344,-0.22723336517810822,199.9636812210083,225.28890800476074,-0.23117657005786896,225.55702209472656,182.69256401062012,-0.22059792280197144,88.08589267730713,202.55151653289795,-0.12616965174674988,137.53940391540527,131.5552749633789,-0.19634531438350677,171.29745483398438,80.1329116821289,-0.24209408462047577,199.6593656539917,38.09273147583008,-0.2674766480922699,119.25240135192871,207.12677574157715,-0.04893769696354866,191.41962432861328,179.11120891571045,-0.17307448387145996,219.0715274810791,213.53966903686523,-0.22831876575946808,227.6216220855713,241.80942726135254,-0.23107250034809113,150.29925918579102,215.361421585083,0.011507879942655563,206.39636135101318,206.12377166748047,-0.12495942413806915,199.92320251464844,257.3196029663086,-0.15563525259494781,181.4427947998047,283.43802642822266,-0.13105939328670502,172.1359405517578,224.1745719909668,0.06112605333328247,216.05242347717285,215.0322608947754,-0.039881277829408646,216.2231903076172,248.25668716430664,-0.06079668551683426,204.36804962158203,268.42862129211426,-0.0443742610514164
P,115.49282312393188,352.5510903596878,1.2079882480975357e-06,123.66273236274719,316.630335688591,-0.21138933300971985,153.22690343856812,256.0918607711792,-0.24823610484600067,201.6799192428589,204.92980670928955,-0.23800167441368103,244.15697300434113,170.56289130449295,-0.20835594832897186,92.81923198699951,174.24473690986633,-0.12972484529018402,152.57113695144653,104.09601706266403,-0.17075875401496887,179.8657037615776,60.51106345653534,-0.1900145560503006,200.69620960950851,21.765526592731476,-0.19827601313591003,125.22578465938568,186.6787936091423,-0.029656236991286278,195.2180866599083,153.4819210767746,-0.1146097332239151,221.4706825017929,183.02650398015976,-0.15073291957378387,232.42767119407654,210.78550815582275,-0.14504246413707733,153.89750182628632,201.12728118896484,0.05062740668654442,208.20399069786072,188.71159064769745,-0.06869517266750336,205.87981510162354,238.7357096672058,-0.1152772530913353,192.85138016939163,264.82183599472046,-0.10129691660404205,174.4353232383728,212.90450513362885,0.11935990303754807,218.52287220954895,195.96581572294235,0.026588473469018936,232.3564109802246,220.18370962142944,-0.010852941311895847,229.8146209716797,237.2967277765274,-0.007751640863716602
P,269.9277148246765,245.75518679618835,1.715132640356387e-07,242.5806839466095,259.7714729309082,-0.10369633883237839,197.55916357040405,266.9194622039795,-0.11985144019126892,157.06510841846466,275.5955376625061,-0.11378936469554901,125.6339783668518,285.40220618247986,-0.10111583024263382,170.5122572183609,217.7455871105194,-0.054208673536777496,115.90652191638947,221.60943603515625,-0.0581098347902298,85.90756630897522,221.88243412971497,-0.06030336767435074,59.07964599132538,222.74034214019775,-0.0623214915394783,172.7453657388687,225.99561023712158,0.0030425621662288904,138.60302531719208,255.4293897151947,-0.01591683365404606,130.49872398376465,283.24938130378723,-0.03653447702527046,124.21036446094513,302.585337638855,-0.043912872672080994,178.446395277977,235.95215439796448,0.05259085074067116,155.88307988643646,262.04414534568787,0.02164611965417862,165.48634231090546,276.61112332344055,-0.004219126421958208,172.0285440683365,283.3494589328766,-0.008746970444917679,182.56144964694977,243.0512125492096,0.09530665725469589,169.089173078537,263.71709847450256,0.06471259146928787,176.01581645011902,275.37281918525696,0.04509119316935539,183.95820200443268,280.0738670825958,0.042737193405628204
P,203.99761950969696,360.18825101852417,-1.2027960565319518e-06,160.85122960805893,338.69149136543274,-0.07414872944355011,133.25064849853516,287.1117148399353,-0.11958330124616623,135.9391114115715,241.54004979133606,-0.15741552412509918,142.17850732803345,199.7991088628769,-0.1931106299161911,166.5587077140808,213.90446543693542,-0.13511531054973602,159.98749136924744,148.39032101631165,-0.24132835865020752,158.66307473182678,98.70724833011627,-0.3138502240180969,158.13502007722855,58.55884349346161,-0.36049216985702515,216.54413986206055,208.29784035682678,-0.1329362988471985,182.91431146860123,240.6660841703415,-0.27052944898605347,154.95041757822037,302.7665843963623,-0.2919144034385681,135.73112332820892,346.5413770675659,-0.27804288268089294,257.0125877857208,227.12869369983673,-0.13878174126148224,223.44004917144775,269.94671535491943,-0.27297356724739075,201.82579791545868,319.93087935447693,-0.24854561686515808,187.6790034174919,353.47420358657837,-0.20022015273571014,293.5613063573837,254.8855506181717,-0.149895578622818,267.47568118572235,286.18840885162354,-0.24993394315242767,236.22404205799103,323.3514748811722,-0.23150935769081116,215.9585371017456,346.71793150901794,-0.1920490711927414
P,194.03902447223663,366.7305226325989,5.515892667062872e-07,236.86843299865723,341.572124004364,-0.06979259103536606,256.50618743896484,290.57373452186584,-0.12330351769924164,250.10408473014832,244.7550847530365,-0.1753656417131424,248.51931357383728,201.97384881973267,-0.2263074368238449,231.4656376838684,217.9697985649109,-0.13228152692317963,234.0876908302307,157.36142826080322,-0.23352226614952087,236.45572113990784,109.86954843997955,-0.2972673773765564,238.93738627433777,70.63580679893494,-0.3400392532348633,182.2464073896408,218.7321801185608,-0.14883524179458618,220.91527390480042,243.29030561447144,-0.30512097477912903,254.27729296684265,304.79949498176575,-0.34695541858673096,274.0581805706024,348.8518805503845,-0.3445819318294525,139.85164785385132,239.09619569778442,-0.1698106974363327,178.17721390724182,276.10563015937805,-0.3028724193572998,198.7058061361313,331.16405057907104,-0.2781877815723419,208.0428009033203,362.44543743133545,-0.23160260915756226,103.32840621471405,270.4222033023834,-0.19862747192382812,136.32988333702087,299.9062383174896,-0.2950704097747803,167.95855593681335,337.75222158432007,-0.28094038367271423,188.32530462741852,358.1642050743103,-0.24588879942893982
P,205.84930837154388,300.5883800983429,-7.481000920961378e-07,174.1829690337181,287.0178008079529,-0.10891910642385483,159.62591886520386,264.41931545734406,-0.20213694870471954,144.73045617341995,249.79697942733765,-0.2797114849090576,139.54766303300858,229.5033860206604,-0.35148102045059204,230.11007845401764,216.04585111141205,-0.20398464798927307,185.53922206163406,246.6191840171814,-0.32951855659484863,154.26478385925293,289.8699688911438,-0.403320848941803,137.27153778076172,321.2242215871811,-0.44230732321739197,266.38686418533325,230.43282330036163,-0.20024915039539337,213.9494276046753,254.33756053447723,-0.33717086911201477,164.13080602884293,313.40061128139496,-0.3760106563568115,135.51463097333908,354.53356325626373,-0.38135820627212524,290.1138174533844,256.5057438611984,-0.2042633295059204,251.45958960056305,275.36402463912964,-0.3219723105430603,221.6445118188858,318.92458319664,-0.3254782259464264,206.6197907924652,345.1668494939804,-0.30747589468955994,303.35923433303833,289.93301153182983,-0.2162405550479889,271.7689436674118,308.3770287036896,-0.2863081991672516,242.7606350183487,331.2702476978302,-0.2804052233695984,229.14288997650146,340.71344017982483,-0.26432642340660095
P,328.5871467590332,250.2504005432129,3.2801418115013803e-07,326.73904371261597,248.83480739593506,-0.19744347035884857,288.01254987716675,237.6619815826416,-0.26128461956977844,245.89338493347168,229.7662868499756,-0.280361145734787,202.41348791122437,218.7397027015686,-0.2914963960647583,255.12020826339722,185.70392322540283,-0.22679178416728973,201.3798427581787,167.69203901290894,-0.3102809190750122,161.0686514377594,159.13541793823242,-0.3634536564350128,123.00989484786987,153.6962513923645,-0.3980364501476288,241.65877866744995,202.70688247680664,-0.14577682316303253,200.69410276412964,231.9629726409912,-0.2536526024341583,181.54767155647278,270.8270163536072,-0.3015953004360199,168.76211023330688,298.28350925445557,-0.3176720440387726,230.74350547790527,222.9797763824463,-0.07781630754470825,210.56559038162231,256.1877794265747,-0.1908130645751953,249.23834466934204,277.55878257751465,-0.20638766884803772,275.5221471786499,281.28274631500244,-0.18836885690689087,222.4656524658203,238.02663946151733,-0.023896826431155205,216.78042888641357,270.11270093917847,-0.12245956063270569,248.9328236579895,279.8883218765259,-0.14497999846935272,270.4976863861084,278.10736989974976,-0.137844979763031
P,74.13090187311172,274.4955415725708,1.3620376648759702e-06,88.48811799287796,270.74694442749023,-0.20165732502937317,124.07253015041351,256.3729580640793,-0.26541733741760254,158.91515547037125,241.14681100845337,-0.28652530908584595,196.99822503328323,221.65836012363434,-0.2970120906829834,147.87854439020157,197.54519391059875,-0.1999613344669342,199.09267842769623,174.3611911535263,-0.2788383662700653,235.45765709877014,156.02012258768082,-0.32662519812583923,272.0219911336899,145.060986161232,-0.35559922456741333,159.3781521320343,218.38978397846222,-0.11458968371152878,203.54603719711304,237.2352545261383,-0.21564257144927979,212.52564358711243,267.6967202425003,-0.2534574866294861,217.49457240104675,291.42313027381897,-0.2605490982532501,168.98441630601883,236.1380740404129,-0.045896925032138824,192.1201894879341,264.61888444423676,-0.15709003806114197,152.66580766439438,285.2377659082413,-0.17133887112140656,126.95029670000076,291.12337124347687,-0.15120579302310944,177.6238505244255,248.40481758117676,0.008153602480888367,187.7413893342018,266.5447521209717,-0.08285751193761826,159.42546212673187,282.38544511795044,-0.10389594733715057,138.77354836463928,287.0536469221115,-0.0981949046254158
